timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
1976337801,1975325094,1200.0,0.588899,0.0208836,1.0402,0.0,255,0,6,4,0,0,0,1,1,1,34
1976358045,1976353577,1200.0,0.588899,0.0208836,1.0402,0.0,255,0,6,4,0,0,0,1,1,1,34
1977369088,1976353577,1200.0,0.588899,0.0209355,1.40168,0.0,255,0,6,4,0,0,0,1,1,1,34
1977411296,1977407272,1200.0,0.588899,0.0209355,1.40168,0.0,255,0,6,4,0,0,0,1,1,1,34
1978324190,1978321847,1200.0,0.588899,0.0209837,1.08016,0.0,255,0,6,4,0,0,0,1,1,1,34
1979330045,1978321847,1200.0,0.588899,0.0208964,1.58216,0.0,255,0,6,4,0,0,0,1,1,1,34
1979352119,1979347372,1200.0,0.588899,0.0208964,1.58216,0.0,255,0,6,4,0,0,0,1,1,1,34
1980358021,1979347372,1200.0,0.588899,0.0209275,1.22974,0.0,255,0,6,4,0,0,0,1,1,1,34
1980401177,1980395289,1200.0,0.588899,0.0209275,1.22974,0.0,255,0,6,4,0,0,0,1,1,1,34
1981347333,1981340005,1200.0,0.588899,0.020952,1.10946,0.0,255,0,6,4,0,0,0,1,1,1,34
1982339304,1982336982,1200.0,0.588899,0.0209044,1.30005,0.0,255,0,6,4,0,0,0,1,1,1,34
1983341045,1982336982,1200.0,0.588899,0.0208107,1.24567,0.0,255,0,6,4,0,0,0,1,1,1,34
1983394783,1983385987,1200.0,0.588899,0.0208107,1.24567,0.0,255,0,6,4,0,0,0,1,1,1,34
1984402071,1983385987,1200.0,0.588899,0.0465269,1.22059,0.0,255,0,6,4,0,0,0,1,1,1,34
1985409011,1983385987,1200.0,0.588899,0.0,1.27879,0.0,255,0,6,4,0,0,0,1,1,1,34
1985450544,1985447390,1200.0,0.588899,0.0,1.27879,0.0,255,0,6,4,0,0,0,1,1,1,34
1985460092,1985453055,1200.0,0.588899,0.0,1.27879,0.0,255,0,6,4,0,0,0,1,1,1,34
1986380301,1986378079,1200.0,0.588899,0.0419222,1.16783,0.0,255,0,6,4,0,0,0,1,1,1,34
1987352340,1987344310,1200.0,0.588899,0.020967,1.272,0.0,255,0,6,4,0,0,0,1,1,1,34
1988318054,1988315426,1200.0,0.588899,0.0208094,1.28424,0.0,255,0,6,4,0,0,0,1,1,1,34
1989327599,1988315426,1200.0,0.588899,0.0208781,1.73685,0.0,255,0,6,4,0,0,0,1,1,1,34
1989401172,1989395466,1200.0,0.588899,0.0208781,1.73685,0.0,255,0,6,4,0,0,0,1,1,1,34
1990382045,1990376968,1200.0,0.588899,0.0208955,1.37512,0.0,255,0,6,4,0,0,0,1,1,1,34
1991301850,1991301283,1200.0,0.588899,0.0208875,1.16771,0.0,255,0,6,4,0,0,0,1,1,1,34
1992306585,1991301283,1200.0,0.588899,0.0208194,1.3255,0.0,255,0,6,4,0,0,0,1,1,1,34
1992380243,1992376142,1200.0,0.588899,0.0208194,1.3255,0.0,255,0,6,4,0,0,0,1,1,1,34
1993377045,1993375314,1200.0,0.588899,0.0209293,1.13317,0.0,255,0,6,4,0,0,0,1,1,1,34
1994377632,1993375314,1200.0,0.588899,0.0469623,1.22402,0.0,255,0,6,4,0,0,0,1,1,1,34
1995379295,1993375314,1200.0,0.588899,0.0,1.11076,0.0,255,0,6,4,0,0,0,1,1,1,34
1996368242,1996363271,1200.0,0.588899,0.0,1.32741,0.0,255,0,6,4,0,0,0,1,1,1,34
1996378893,1996375461,1200.0,0.588899,0.0,1.32741,0.0,255,0,6,4,0,0,0,1,1,1,34
1997380076,1996375461,1200.0,0.588899,0.0416306,1.32821,0.0,255,0,6,4,0,0,0,1,1,1,34
1997422045,1997415456,1200.0,0.588899,0.0416306,1.32821,0.0,255,0,6,4,0,0,0,1,1,1,34
1998364941,1998357993,1200.0,0.588899,0.0208127,0.995045,0.0,255,0,6,4,0,0,0,1,1,1,34
1999355378,1999355174,1200.0,0.588899,0.0208907,1.34098,0.0,255,0,6,4,0,0,0,1,1,1,34
2000355429,1999355174,1200.0,0.588899,0.020907,1.12898,0.0,255,0,6,4,0,0,0,1,1,1,34
2000429045,2000426488,1200.0,0.588899,0.020907,1.12898,0.0,255,0,6,4,0,0,0,1,1,1,34
2001430400,2001425037,1200.0,0.588899,0.0208857,1.3158,0.0,255,0,6,4,0,0,0,1,1,1,34
2002293853,2002293090,1200.0,0.588899,0.0209172,1.44727,0.0,255,0,6,4,0,0,0,1,1,1,34
2003301139,2002293090,1200.0,0.588899,0.0209358,1.16443,0.0,255,0,6,4,0,0,0,1,1,1,34
2003403387,2003403269,1200.0,0.588899,0.0209358,1.16443,0.0,255,0,6,4,0,0,0,1,1,1,34
2004312143,2004305022,1200.0,0.588899,0.0467745,1.17732,0.0,255,0,6,4,0,0,0,1,1,1,34
2007340130,2007331291,1200.0,0.588899,0.0209853,1.30808,0.0,255,0,6,4,0,0,0,1,1,1,34
2008330568,2008319381,1200.0,0.588899,0.0207972,0.892301,0.0,255,0,6,4,0,0,0,1,1,1,34
2009336345,2008319381,1200.0,0.588899,0.0207638,1.35954,0.0,255,0,6,4,0,0,0,1,1,1,34
2009410099,2009402061,1200.0,0.588899,0.0207638,1.35954,0.0,255,0,6,4,0,0,0,1,1,1,34
2010392334,2010388122,1200.0,0.588899,0.0208835,1.04219,0.0,255,0,6,4,0,0,0,1,1,1,34
2011310034,2011308900,1200.0,0.588899,0.0208724,1.35273,0.0,255,0,6,4,0,0,0,1,1,1,34
2012319646,2011308900,1200.0,0.588899,0.0209814,1.17896,0.0,255,0,6,4,0,0,0,1,1,1,34
2012404450,2012401558,1200.0,0.588899,0.0209814,1.17896,0.0,255,0,6,4,0,0,0,1,1,1,34
2013282122,2013273985,1200.0,0.588899,0.0465566,1.22038,0.0,255,0,6,4,0,0,0,1,1,1,34
2014283216,2013273985,1200.0,0.588899,0.02083,1.24782,0.0,255,0,6,4,0,0,0,1,1,1,34
2014305284,2014304989,1200.0,0.588899,0.02083,1.24782,0.0,255,0,6,4,0,0,0,1,1,1,34
2015315353,2014304989,1200.0,0.588899,0.0209193,1.08183,0.0,255,0,6,4,0,0,0,1,1,1,34
2015368180,2015360338,1200.0,0.588899,0.0209193,1.08183,0.0,255,0,6,4,0,0,0,1,1,1,34
2016373220,2015360338,1200.0,0.588899,0.0207945,1.27144,0.0,255,0,6,4,0,0,0,1,1,1,34
2016385692,2016377210,1200.0,0.588899,0.0207945,1.27144,0.0,255,0,6,4,0,0,0,1,1,1,34
2017387403,2016377210,1200.0,0.588899,0.0209558,1.34317,0.0,255,0,6,4,0,0,0,1,1,1,34
2017429951,2017427162,1200.0,0.588899,0.0209558,1.34317,0.0,255,0,6,4,0,0,0,1,1,1,34
2018338806,2018336081,1200.0,0.588899,0.0208119,1.07033,0.0,255,0,6,4,0,0,0,1,1,1,34
2019343343,2018336081,1200.0,0.588899,0.0208959,1.41197,0.0,255,0,6,4,0,0,0,1,1,1,34
2019366096,2019357025,1200.0,0.588899,0.0208959,1.41197,0.0,255,0,6,4,0,0,0,1,1,1,34
2020278822,2020278551,1200.0,0.588899,0.0209554,1.0328,0.0,255,0,6,4,0,0,0,1,1,1,34
2021285048,2020278551,1200.0,0.588899,0.0208464,1.22001,0.0,255,0,6,4,0,0,0,1,1,1,34
2021363298,2021356456,1200.0,0.588899,0.0208464,1.22001,0.0,255,0,6,4,0,0,0,1,1,1,34
2022357107,2022355984,1200.0,0.588899,0.0209519,1.03263,0.0,255,0,6,4,0,0,0,1,1,1,34
2023357306,2022355984,1200.0,0.588899,0.02098,1.50756,0.0,255,0,6,4,0,0,0,1,1,1,34
2023441639,2023433033,1200.0,0.588899,0.02098,1.50756,0.0,255,0,6,4,0,0,0,1,1,1,34
2024443179,2023433033,1200.0,0.588899,0.0465735,1.25947,0.0,255,0,6,4,0,0,0,1,1,1,34
2024569871,2024566808,1200.0,0.588899,0.0465735,1.25947,0.0,255,0,6,4,0,0,0,1,1,1,34
2025346124,2025344248,1200.0,0.588899,0.0209265,1.06925,0.0,255,0,6,4,0,0,0,1,1,1,34
2026355410,2025344248,1200.0,0.588899,0.0208706,1.2582,0.0,255,0,6,4,0,0,0,1,1,1,34
2026426912,2026413068,1200.0,0.588899,0.0208706,1.2582,0.0,255,0,6,4,0,0,0,1,1,1,34
2027329786,2027321617,1200.0,0.588899,0.0208128,1.20516,0.0,255,0,6,4,0,0,0,1,1,1,34
2028336990,2028333574,1200.0,0.588899,0.0208059,1.22854,0.0,255,0,6,4,0,0,0,1,1,1,34
2029340188,2028333574,1200.0,0.588899,0.0209066,1.19466,0.0,255,0,6,4,0,0,0,1,1,1,34
2029417045,2029411337,1200.0,0.588899,0.0209066,1.19466,0.0,255,0,6,4,0,0,0,1,1,1,34
2030341304,2030336999,1200.0,0.588899,0.0209723,1.17145,0.0,255,0,6,4,0,0,0,1,1,1,34
2031322112,2031321994,1200.0,0.588899,0.0209943,1.30865,0.0,255,0,6,4,0,0,0,1,1,1,34
2032323222,2031321994,1200.0,0.588899,0.0208706,0.994832,0.0,255,0,6,4,0,0,0,1,1,1,34
2032388410,2032387722,1200.0,0.588899,0.0208706,0.994832,0.0,255,0,6,4,0,0,0,1,1,1,34
2033306557,2033306122,1200.0,0.588899,0.0466894,1.52883,0.0,255,0,6,4,0,0,0,1,1,1,34
2034312439,2034306077,1200.0,0.588899,0.0208164,1.1905,0.0,255,0,6,4,0,0,0,1,1,1,34
2035315712,2034306077,1200.0,0.588899,0.0209232,1.05513,0.0,255,0,6,4,0,0,0,1,1,1,34
2035367271,2035363258,1200.0,0.588899,0.0209232,1.05513,0.0,255,0,6,4,0,0,0,1,1,1,34
2036320046,2036311153,1200.0,0.588899,0.0208456,1.2825,0.0,255,0,6,4,0,0,0,1,1,1,34
2037308369,2037300991,1200.0,0.588899,0.0207883,1.15524,0.0,255,0,6,4,0,0,0,1,1,1,34
2038310342,2037300991,1200.0,0.588899,0.020862,1.22689,0.0,255,0,6,4,0,0,0,1,1,1,34
2038377671,2038374436,1200.0,0.588899,0.020862,1.22689,0.0,255,0,6,4,0,0,0,1,1,1,34
2039378455,2039372464,1200.0,0.588899,0.0209563,1.29331,0.0,255,0,6,4,0,0,0,1,1,1,34
2040385045,2039372464,1200.0,0.588899,0.0208929,1.12324,0.0,255,0,6,4,0,0,0,1,1,1,34
2040427602,2040420194,1200.0,0.588899,0.0208929,1.12324,0.0,255,0,6,4,0,0,0,1,1,1,34
2041381298,2041373976,1200.0,0.588899,0.0208571,1.34379,0.0,255,0,6,4,0,0,0,1,1,1,34
2042315209,2042306035,1200.0,0.588899,0.0209339,0.987881,0.0,255,0,6,4,0,0,0,1,1,1,34
2043315216,2042306035,1200.0,0.588899,0.0466506,1.38562,0.0,255,0,6,4,0,0,0,1,1,1,34
2043420045,2043416073,1200.0,0.588899,0.0466506,1.38562,0.0,255,0,6,4,0,0,0,1,1,1,34
2044426671,2044424440,1200.0,0.588899,0.0207953,1.17048,0.0,255,0,6,4,0,0,0,1,1,1,34
2045361030,2045353113,1200.0,0.588899,0.0209018,1.25809,0.0,255,0,6,4,0,0,0,1,1,1,34
2046365802,2045353113,1200.0,0.588899,0.0208055,1.40982,0.0,255,0,6,4,0,0,0,1,1,1,34
2046470484,2046469861,1200.0,0.588899,0.0208055,1.40982,0.0,255,0,6,4,0,0,0,1,1,1,34
2047383715,2047376022,1200.0,0.588899,0.0207935,1.19018,0.0,255,0,6,4,0,0,0,1,1,1,34
2048348130,2048339996,1200.0,0.588899,0.0209702,1.17932,0.0,255,0,6,4,0,0,0,1,1,1,34
2049353797,2048339996,1200.0,0.588899,0.0208879,1.10507,0.0,255,0,6,4,0,0,0,1,1,1,34
2049427456,2049427208,1200.0,0.588899,0.0208879,1.10507,0.0,255,0,6,4,0,0,0,1,1,1,34
2050324246,2050319330,1200.0,0.588899,0.020815,1.34802,0.0,255,0,6,4,0,0,0,1,1,1,34
2051333201,2051330512,1200.0,0.588899,0.0208591,1.33796,0.0,255,0,6,4,0,0,0,1,1,1,34
2052336508,2051330512,1200.0,0.588899,0.0647691,1.10905,0.0,255,0,6,4,0,0,0,1,1,1,34
2052421049,2052412339,1200.0,0.588899,0.0647691,1.10905,0.0,255,0,6,4,0,0,0,1,1,1,34
